ARTICOLO, LIST PRICE  
E2 1SL43FCH69AB,8.86
E2 1SL43FCH81AB,8.25
E2 1SL43FCH89AB,8.86
E2 1SL43GCH21AB,8.85
E2 1SL43GCH29AB,9.46
E2 1SL43GCH31AB,8.85
E2 1SL43GCH39AB,9.46
E2 1SL43GCH41AB,8.85
E2 1SL43GCH49AB,9.46
E2 1SL43GCH51AB,8.85
E2 1SL43GCH59AB,9.46
E2 1SL43GCH61AB,8.85
E2 1SL43GCH69AB,9.46
E2 1SL43GCH81AB,8.85
E2 1SL43GCH89AB,9.46
E2 1TA1A110,1.5
E2 1TA2A310,1.57
E2 1USB1AAK,26.03
E2 1USB1AN0.8,36.97
E2 1USB1AN1.8,42.32
E2 1USB1AN3,46.51
E2 1USB1CAK,21.77
E2 1USB1CN0.8,22.96
E2 1USB1CN1.8,24.15
E2 1USB1CN3,27.7
E2 1USB1CN5,31.25
E2 1USB4CN1.8,24.91
E2 1USB9AAK,26.65
E2 1USB9AN0.8,37.59
E2 1USB9AN1.8,42.94
E2 1USB9AN3,47.13
E2 1USB9CAK,22.39
E2 1USB9CN0.8,23.58
E2 1USB9CN1.8,24.77
E2 1USB9CN3,28.32
E2 1USB9CN5,31.87
E2 2ILA010,2.13
E2 2ILA210,2.59
E2 2ILA21L54,3.06
E2 2ILA310,2.59
E2 2ILA410,2.59
E2 2ILA510,2.59
E2 2ILA610,2.59
E2 2ILA810,2.59
E2 2ILA81L277,3.06
E2 2MA12AZ91,36.55
E2 2MA12BZ91,36.55
E2 2MA12FA91,45.07
E2 2MA12FZ91,36.55
E2 2MA14AZ91,38.48
E2 2MA14BA91,47
E2 2MA14BZ91,38.48
E2 2MA22BZ91,36.55
E2 2PDBL9AAAB,8.49
E2 2PDBL9AAAN,8.49
E2 2PDRC1AAAM,7
E2 2PDRC9AAAM,8.05
E2 2PDRC9AADP,8.05
E2 2PDRC9AAEL,8.05
E2 2PDRC9AAFL,8.05
E2 2PDRL10221,6.07
E2 2PDRL10222,6.07
E2 2PDRL10423,6.07
E2 2PDRL1AAAA,7
E2 2PDRL1AAAB,7
E2 2PDRL1AAAC,7
E2 2PDRL1AAAK,7
E2 2PDRL1AAAP,7
E2 2PDRL1AABN,7
E2 2PDRL1AABR,7
E2 2PDRL1AABS,7
E2 2PDRL1AAED,7
E2 2PDRL1AAED-T6,7.63
E2 2PDRL1AAHF,7
E2 2PDRL1AAHG,7
E2 2PDRL1AAHH,7
E2 2PDRL90121,7.12
E2 2PDRL90221,7.12
E2 2PDRL90222,7.12
E2 2PDRL90423,7.12
E2 2PDRL90525,7.12
E2 2PDRL9AAAA,8.05
E2 2PDRL9AAAB,8.05
E2 2PDRL9AAAD,8.05
E2 2PDRL9AAAN,8.05
E2 2PDRL9AAAP,8.05
E2 2PDRL9AAAU,8.05
E2 2PDRL9AABN,8.05
E2 2PDRL9AABS,8.05
E2 2PDRL9AACG,8.05
E2 2PDRL9AACM,8.05
E2 2PDRL9AADB,8.05
E2 2PDRL9AADD,8.05
E2 2PDRL9AAEL,8.05
E2 2PDRL9AAFQ,8.05
E2 2PDRL9AAGC,8.05
E2 2PDRL9AAGG,8.05
E2 2PDRL9AAGJ,8.05
E2 2PDRL9AAGK,8.51
E2 2PDRL9AAGU,8.05
E2 2PDRL9AAGX,8.05
E2 2PDRL9AAHA,8.05
E2 2PDRL9AAMC,7.58
E2 2PDRL9AAMC-T6,8.21
E2 2PDRQ1AAAB,7
E2 2PDRQ9AAAB,8.05
E2 2PDRQ9AABS,8.05
E2 2PDSC1AAAK,7.44
E2 2PDSL1AAAA,7.44
E2 2PDSL1AAAD,7.44
E2 2PDSL90423,7.56
E2 2PDSL9AAAA,8.49
E2 2PDSL9AAAD,8.49
E2 2PEBZ4511,20.17
E2 2PEBZ4531,22.86
E2 2PEBZ4731,23.45
E2 2PEMZ4531,27.62
E2 2PEPF4531,10.81
E2 2PEPZ4511,7.89
E2 2PEPZ4531,8.53
E2 2PEPZ4531-T6,9.12
E2 2PEPZ4731,9.12
E2 2PERF4531,11.19
E2 2PERF4531-T6,11.78
E2 2PERF4731,11.78
E2 2PERF4734,11.96
E2 2PERZ4511,7.63
E2 2PERZ4531,8.91
E2 2PERZ4531-T6,9.5
E2 2PERZ4534-T6,9.68
E2 2PERZ4731,9.5
E2 2PL1R0290,8.15
E2 2PL1R2210,7.87
E2 2PL1R221L298,9.18
E2 2PL1R229L1,8.92
E2 2PL1R229L250,8.92
E2 2PL1R3210,7.87
E2 2PL1R3290,8.48
E2 2PL1R329L1,8.92
E2 2PL1R4210,7.87
E2 2PL1R4290,8.48
E2 2PL1R8210,7.87
E2 2PL1R8290,8.48
E2 2PL1S2210,8.76
E2 2PL1S221L298,10.07
E2 2PL1S4210,8.76
E2 2PL1S8210,8.76
E2 2PL2F2410,6.44
E2 2PL2F2490,7.05
E2 2PL2F2490-T6,7.64
E2 2PL2F249GB7,7.49
E2 2PL2F249L234,7.49
E2 2PL2F249L236,7.49
E2 2PL2F249L238,7.49
E2 2PL2F249L260,7.49
E2 2PL2F249L32,7.49
E2 2PL2F249L374,7.49
E2 2PL2F249L376,7.49
E2 2PL2F249L573,7.49
E2 2PL2F3490-T6,7.64
E2 2PL2F349GB0,7.49
E2 2PL2F349L1,7.49
E2 2PL2F349L1-T6,8.08
E2 2PL2F349L574,7.49
E2 2PL2F4490,7.05
E2 2PL2F4490-T6,7.64
E2 2PL2F449L2,7.49
E2 2PL2F449L238,7.49
E2 2PL2F5490-T6,7.64
E2 2PL2F549L227,7.49
E2 2PL2F549L228,7.49
E2 2PL2F6410,6.44
E2 2PL2F6490-T6,7.64
E2 2PL2F649L528,7.49
E2 2PL2F649L529,7.49
E2 2PL2F8490,7.05
E2 2PL2P0210,6.17
E2 2PL2P0290,6.78
E2 2PL2P429L143,7.55
E2 2PL2P5210,6.5
E2 2PL2P6290,7.11
E2 2PL2P8210,6.5
E2 2PL2R0210,4.29
E2 2PL2R0290,4.9
E2 2PL2R2210,4.62
E2 2PL2R221GB14,5.06
E2 2PL2R221GB49,5.06
E2 2PL2R221GB76,5.06
E2 2PL2R221GB78,5.06
E2 2PL2R221L9,5.06
E2 2PL2R2290,5.23
E2 2PL2R2290-T6,5.82
E2 2PL2R229GB14,5.67
E2 2PL2R229GB49,5.67
E2 2PL2R229GB76,5.67
E2 2PL2R229GB78,5.67
E2 2PL2R229L10,5.67
E2 2PL2R229L15,5.67
E2 2PL2R229L2,5.67
E2 2PL2R229L238,5.67
E2 2PL2R229L250,5.67
E2 2PL2R229L295,5.67
E2 2PL2R229L3,5.67
E2 2PL2R229L305,5.67
E2 2PL2R229L32,5.67
E2 2PL2R229L396,5.67
E2 2PL2R229L444,5.67
E2 2PL2R229L492,5.67
E2 2PL2R229L493,5.67
E2 2PL2R229L506,5.67
E2 2PL2R229L534,5.67
E2 2PL2R229L7,5.67
E2 2PL2R229L8,5.67
E2 2PL2R229L9,5.67
E2 2PL2R3210,4.62
E2 2PL2R321GB0,5.06
E2 2PL2R3290,5.23
E2 2PL2R3290-T6,5.82
E2 2PL2R329GB0,5.67
E2 2PL2R329L1,5.67
E2 2PL2R329L1-T6,6.26
E2 2PL2R329L408,5.67
E2 2PL2R329L456,5.67
E2 2PL2R329L48,5.67
E2 2PL2R4210,4.62
E2 2PL2R4210-T6,5.21
E2 2PL2R421GB1,5.06
E2 2PL2R421L2,5.06
E2 2PL2R421L51,5.06
E2 2PL2R421L59,5.06
E2 2PL2R4290,5.23
E2 2PL2R4290-T6,5.82
E2 2PL2R429GB1,5.67
E2 2PL2R429L10,5.67
E2 2PL2R429L2,5.67
E2 2PL2R429L311,5.67
E2 2PL2R429L316,5.67
E2 2PL2R429L330,5.67
E2 2PL2R429L505,5.67
E2 2PL2R429L51,5.67
E2 2PL2R429L534,5.67
E2 2PL2R429L9,5.67
E2 2PL2R5210,4.62
E2 2PL2R521L305,5.06
E2 2PL2R5290,5.23
E2 2PL2R5290-T6,5.82
E2 2PL2R529L1,5.67
E2 2PL2R529L227,5.67
E2 2PL2R529L238,5.67
E2 2PL2R529L304,5.67
E2 2PL2R529L473,5.67
E2 2PL2R6210,4.62
E2 2PL2R621L38,5.06
E2 2PL2R6290,5.23
E2 2PL2R6290-T6,5.82
E2 2PL2R629FR14,5.67
E2 2PL2R629GB14,5.67
E2 2PL2R629L10,5.67
E2 2PL2R629L115,5.67
E2 2PL2R629L15,5.67
E2 2PL2R629L1-T6,6.26
E2 2PL2R629L2,5.67
E2 2PL2R629L317,5.67
E2 2PL2R629L38,5.67
E2 2PL2R629L412,5.67
E2 2PL2R629L444,5.67
E2 2PL2R629L504,5.67
E2 2PL2R629L84,5.67
E2 2PL2R8210,4.62
E2 2PL2R821L276,5.06
E2 2PL2R821L29,5.06
E2 2PL2R8290,5.05
E2 2PL2R829L215,5.67
E2 2PL2S229L494,6.56
E2 2PL2S321L1,5.95
E2 2PL2S321L48,5.95
E2 2PL2S329L1,6.56
E2 2PL2S4210,5.51
E2 2PL2S4290,6.12
E2 2PL2S429L2,6.56
E2 2PL2S5210,5.51
E2 2PL2S521L14,5.95
E2 2PL2S6210,5.51
E2 2PL2S629L395,6.56
E2 2PL2S629L535,6.56
E2 2PL2S8210,5.51
E2 2PQFA1QAAA,39.18
E2 2PQFA1QABT,38.34
E2 2PQFA9QAAA,41.09
E2 2PQFA9QAAD,41.09
E2 2PQFA9QABH,41.09
E2 2PQFA9QABP,41.09
E2 2PQFA9QABU,41.09
E2 2PQFA9QACB,41.09
E2 2PQHA9QABW,41.21
E2 2PTRS1AAAY,10.08
E2 2PTRS1AAAZ,10.08
E2 2PTRS1AABA,10.08
E2 2PTRS1AADY,10.08
E2 2PTRS1AAFS,10.08
E2 2PTRS1AAHT,10.08
E2 2PTRS1AALQ,10.08
E2 2PTRS1AALT,10.08
E2 2PTRS9AAAZ,11.1
E2 2PTRS9AABA,11.1
E2 2PTRS9AABD,11.1
E2 2PTRS9AABE,11.1
E2 2PTRS9AABF,11.1
E2 2PTRS9AACE,10.65
E2 2PTRS9AACX,11.1
E2 2PTRS9AADA,10.21
E2 2PTRS9AADC,11.1
E2 2PTRS9AADG,10.21
E2 2PTRS9AAHT,11.1
E2 2PTSS9AAAA,11.1
E2 2PU1F1410,9.24
E2 2PU1F1490,9.88
E2 2PU1P2210,9.29
E2 2PU1P3210,9.29
E2 2PU1R0210,7.1
E2 2PU1R0290,7.74
E2 2PU1R1290,7.98
E2 2PU1R2210,7.34
E2 2PU1R221L16,7.79
E2 2PU1R2290,7.98
E2 2PU1R229L213,8.43
E2 2PU1R3210,7.34
E2 2PU1R3290,7.98
E2 2PU1R4290,7.98
E2 2PU1R6210,7.34
E2 2PU1R621L170,7.79
E2 2PU1R6290,7.98
E2 2PU1S6210,8.27
E2 2PU2F1410,5.87
E2 2PU2F1490,6.51
E2 2PU2F1490-T6,7.12
E2 2PU2F149L145,6.96
E2 2PU2F149L17,6.96
E2 2PU2F149L336,6.96
E2 2PU2F2490,6.51
E2 2PU2F249GB7,6.96
E2 2PU2F249L32,6.96
E2 2PU2F3490,6.51
E2 2PU2F349GB0,6.96
E2 2PU2F349L1,6.96
E2 2PU2F349L66,6.96
E2 2PU2F349L68,6.96
E2 2PU2F4410,5.87
E2 2PU2F441L7,6.32
E2 2PU2F4490,6.51
E2 2PU2F449L17,6.96
E2 2PU2F5410,5.87
E2 2PU2F541L14,6.32
E2 2PU2F5490,6.51
E2 2PU2F549L228,6.96
E2 2PU2F6490,6.51
E2 2PU2F8410,5.87
E2 2PU2F841L416,6.32
E2 2PU2P0210,5.68
E2 2PU2P0290,6.32
E2 2PU2P1290,6.56
E2 2PU2P129L59,7.01
E2 2PU2P2290,6.56
E2 2PU2P3210,5.92
E2 2PU2P3290,6.56
E2 2PU2P6290,6.56
E2 2PU2R0210,3.73
E2 2PU2R0290,4.37
E2 2PU2R1210,3.97
E2 2PU2R121L10,4.42
E2 2PU2R121L14,4.42
E2 2PU2R121L236,4.42
E2 2PU2R121L251,4.42
E2 2PU2R121L252,4.42
E2 2PU2R121L322,4.42
E2 2PU2R121L430,4.42
E2 2PU2R121L8,4.42
E2 2PU2R121L9,4.42
E2 2PU2R1290,4.61
E2 2PU2R1290-T6,5.22
E2 2PU2R129L1,5.06
E2 2PU2R129L10,5.06
E2 2PU2R129L169,5.06
E2 2PU2R129L295,5.06
E2 2PU2R129L32,5.06
E2 2PU2R129L338,5.06
E2 2PU2R129L44,5.06
E2 2PU2R129L498,5.06
E2 2PU2R129L545,5.06
E2 2PU2R129L59,5.06
E2 2PU2R129L7,5.06
E2 2PU2R129L8,5.06
E2 2PU2R129L9,5.06
E2 2PU2R2210,3.97
E2 2PU2R221GB14,4.42
E2 2PU2R221L16,4.42
E2 2PU2R221L2,4.42
E2 2PU2R221L431,4.42
E2 2PU2R221L434,4.42
E2 2PU2R221L435,4.42
E2 2PU2R221L500,4.42
E2 2PU2R221L7,4.42
E2 2PU2R221L70,4.42
E2 2PU2R221L9,4.42
E2 2PU2R2290,4.61
E2 2PU2R229L10,5.06
E2 2PU2R229L15,5.06
E2 2PU2R229L16,5.06
E2 2PU2R229L2,5.06
E2 2PU2R229L337,5.06
E2 2PU2R229L35,5.06
E2 2PU2R229L497,5.06
E2 2PU2R229L544,5.06
E2 2PU2R229L59,5.06
E2 2PU2R229L7,5.06
E2 2PU2R229L8,5.06
E2 2PU2R229L9,5.06
E2 2PU2R3210,3.97
E2 2PU2R3210-T6,4.58
E2 2PU2R321FR0,4.42
E2 2PU2R321L1,4.42
E2 2PU2R3290,4.61
E2 2PU2R329GB0,5.06
E2 2PU2R329L1,5.06
E2 2PU2R329L48,5.06
E2 2PU2R329L65,5.06
E2 2PU2R329L66,5.06
E2 2PU2R329L67,5.06
E2 2PU2R329L68,5.06
E2 2PU2R4210,3.97
E2 2PU2R4210-T6,4.58
E2 2PU2R421FR1,4.42
E2 2PU2R421L2,4.42
E2 2PU2R421L35,4.42
E2 2PU2R4290,4.61
E2 2PU2R4290-T6,5.22
E2 2PU2R429L2,5.06
E2 2PU2R429L2-T6,5.67
E2 2PU2R429L3,5.06
E2 2PU2R429L35,5.06
E2 2PU2R429L51,5.06
E2 2PU2R429L546,5.06
E2 2PU2R5210,3.97
E2 2PU2R5290,4.61
E2 2PU2R529L14,5.06
E2 2PU2R529L227,5.06
E2 2PU2R529L295,5.06
E2 2PU2R6210,3.97
E2 2PU2R621FR14,4.42
E2 2PU2R621L15,4.42
E2 2PU2R621L170,4.42
E2 2PU2R621L174,4.42
E2 2PU2R621L84,4.42
E2 2PU2R6290,4.61
E2 2PU2R629GB14,5.06
E2 2PU2R629L15,5.06
E2 2PU2R629L2,5.06
E2 2PU2R629L38,5.06
E2 2PU2R629L39,5.06
E2 2PU2R629L412,5.06
E2 2PU2R629L84,5.06
E2 2PU2S1210,4.9
E2 2PU2S121L1,5.35
E2 2PU2S1290,5.54
E2 2PU2S129L1,5.99
E2 2PU2S129L8,5.99
E2 2PU2S3210,4.9
E2 2PU2S321L1,5.35
E2 2PU2S3290,5.54
E2 2PU2S329L1,5.99
E2 2PU2S329L48,5.99
E2 2PU2S4210,4.9
E2 2PU2S5210,4.9
E2 2PU2S521L14,5.35
E2 2PU2S5290,5.54
E2 2PU2S6210,4.9
E2 2PU2S8210,4.9
E2 2PU4F4490,6.69
E2 2PU4R1290,4.79
E2 2RJ451AAK,25.13
E2 2RJ451AN1,24.74
E2 2RJ451AN1.5,25.06
E2 2RJ451CAK,27.72
E2 2RJ459AAK,25.77
E2 2RJ459AN1,25.38
E2 2RJ459AN1.5,25.7
E2 2RJ459AN2.5,26.65
E2 2RJ459CAK,28.36
E2 2SC2ACA11AA,14.72
E2 2SC2ACA11AC,15.17
E2 2SC2ACA11BA,19.71
E2 2SC2ACA11CA,19.71
E2 2SC2ACA11MA,19.71
E2 2SC2ACA19AA,15.36
E2 2SC2ACA19AC,15.81
E2 2SC2ACA19AO,15.81
E2 2SC2ACA19BA,20.35
E2 2SC2ACA19CA,20.35
E2 2SC2ACQ11BC,20.16
E2 2SC2AVA11AA,14.72
E2 2SC2AVA11BE,20.16
E2 2SC2AVA11DA,19.71
E2 2SC2AVA11FA,19.71
E2 2SC2AVA11HA,19.71
E2 2SC2AVA11LA,20.71
E2 2SC2AVA19AA,15.36
E2 2SC2AVA19AE,15.81
E2 2SC2AVA19AH,15.81
E2 2SC2AVA19BL,20.8
E2 2SC2AVA19MA,20.35
E2 2SC2BVA11MA,19.71
E2 2SC2BVA19AA,15.36
E2 2SC2BVA19BA,20.35
E2 2SC2BVA19BE,20.8
E2 2SC2BVA19CA,20.35
E2 2SC2BVA19CE,20.8
E2 2SC2BVA19DA,20.35
E2 2SC2BVA19DE,20.8
E2 2SC2BVA19FA,20.35
E2 2SC2BVA19FE,20.8
E2 2SC2BVA19HA,20.35
E2 2SC2BVA19LA,21.35
E2 2SC2BVA19MA,20.35
E2 2SC2BVA19NA,20.35
E2 2SC2BVA19QA,20.35
E2 2SC2BVA19SA,20.35
E2 2SC2CVA11AA,14.72
E2 2SC2CVA11BA,19.71
E2 2SC2CVA11CA,19.71
E2 2SC2CVA11FA,19.71
E2 2SC2CVA11LA,20.71
E2 2SC2CVA19AA,15.36
E2 2SC2CVA19BA,20.35
E2 2SC2CVA19CA,20.35
E2 2SC2DCA11AA,15.36
E2 2SC2DCA11AC,15.81
E2 2SC2DCA19AA,16
E2 2SC2DCA19AC,16.45
E2 2SC2DCA19BA,20.99
E2 2SC2DVA11AA,15.36
E2 2SC2DVA19AA,16
E2 2SC2DVA19AE,16.45
E2 2SC3ACE11AA,14.72
E2 2SC3ACE19AA,15.36
E2 2SC3ACE19AD,15.81
E2 2SC3ACE19AN,15.81
E2 2SC3BCE11AM,15.17
E2 2SC3BCR19AM,15.81
E2 2SC3DCE11AA,14.72
E2 2SC3DCE19AA,15.36
E2 2SC3ECE11AA,15.36
E2 2SC3ECE19AA,16
E2 2SC3FCE19AA,16
E2 2SC3GCE11AA,15.98
E2 2SC3GCE11AD,16.43
E2 2SC3GCE19AA,16.62
E2 2SC3GCE19AD,17.07
E2 2SC3HCE11AA,15.36
E2 2SC3HCE11AD,15.81
E2 2SC3HCE11AM,15.81
E2 2SC3HCE19AA,16
E2 2SC3MCE11AA,14.72
E2 2SC3MCE19AA,15.36
E2 2SC3PCE11AA,14.72
E2 2SC3RCE19AA,16
E2 2SE12ACA11AB,6.43
E2 2SE12ACA19AB,7.07
E2 2SE12AVA11AB,6.43
E2 2SE12AVA19AB,7.07
E2 2SE12AVA31AB,6.43
E2 2SE12AVA41AB,6.43
E2 2SE12AVA49AB,7.07
E2 2SE12AVA61AB,6.43
E2 2SE12AVA69AB,7.07
E2 2SE12AVA89AB,7.07
E2 2SE12ECA19AB,7.69
E2 2SE12ECA69AB,7.69
E2 2SE12EVA11AB,7.05
E2 2SE12EVA19AB,7.69
E2 2SE13ACE11AB,6.43
E2 2SE13ACE19AB,7.07
E2 2SE13ACE49AB,7.07
E2 2SE13ACE69AB,7.07
E2 2SE13ACF11AB,6.43
E2 2SE13ACH49AB,7.07
E2 2SE13ECE11AB,7.05
E2 2SE13ECE19AA,7.69
E2 2SE13ECE19AB,7.69
E2 2SE13FCE11AB,7.05
E2 2SE13FCE19AB,7.69
E2 2SE13FCE69AB,7.69
E2 2SE13GCE11AB,7.68
E2 2SE13GCE19AB,8.32
E2 2SE13GCE29AB,8.32
E2 2SE13GCE69AB,8.32
E2 2SE13GCH49AB,8.32
E2 2SE22ACA19AB,7.39
E2 2SE22AVA11AB,6.75
E2 2SE22AVA19AB,7.39
E2 2SE22EVA19AB,8.01
E2 2SE23ACE11AB,6.75
E2 2SE23ACE19AB,7.39
E2 2SE23GCE11AB,8
E2 2SE23GCE19AB,8.64
E2 2SE23GCE59AB,8.64
E2 2SE23GCR11AB,8
E2 2SE23GCR19AB,8.64
E2 2SE43ACE19AB,7.52
E2 2SE43GCE19AB,8.77
E2 2SE43GCE49AD,9.22
E2 2SL12ACD21AB,7.43
E2 2SL12ACD29AB,8.04
E2 2SL12AVD21AB,7.43
E2 2SL12AVD29AB,8.04
E2 2SL12AVD39AB,8.04
E2 2SL12AVD41AB,7.43
E2 2SL12AVD49AB,8.04
E2 2SL12AVD51AB,7.43
E2 2SL12AVD59AB,8.04
E2 2SL12AVD69AB,8.04
E2 2SL12AVD89AB,8.04
E2 2SL12ECD29AB,8.63
E2 2SL12ECD69AB,8.63
E2 2SL12EVD49AB,8.63
E2 2SL13ACH21AB,7.43
E2 2SL13ACH49AB,8.04
E2 2SL13GCH21AB,8.62
E2 2SL13GCH29AB,9.23
E2 2SL13GCH49AB,9.23
E2 2SL13GCH51AB,8.62
E2 2SL13GCH69AB,9.23
E2 2TA1A110,1.69
E2 2USB1AAK,26.22
E2 2USB1AN0.8,37.16
E2 2USB1AN1.8,42.51
E2 2USB1CAK,21.96
E2 2USB1CN0.8,23.15
E2 2USB1CN1.8,24.34
E2 2USB1CN3,27.89
E2 2USB9AAK,26.84
E2 2USB9AN0.8,37.78
E2 2USB9AN1.8,43.13
E2 2USB9AN3,47.32
E2 2USB9CAK,22.58
E2 2USB9CN0.8,23.77
E2 2USB9CN1.8,24.96
E2 2USB9CN3,28.51
E2 2USB9CN5,32.06
E2 3ILA210,3.52
E2 3ILA21L54,3.99
E2 3ILA310,3.52
E2 3ILA31L247,3.99
E2 3ILA31L252,3.99
E2 3ILA31L268,3.99
E2 3ILA31L278,3.99
E2 3ILA31L279,3.99
E2 3ILA31L280,3.99
E2 3ILA410,3.52
E2 3ILA510,3.52
E2 3ILA610,3.52
E2 3ILA810,3.52
E2 3MA12AA91,45.89
E2 3MA12BA91,45.89
E2 3MA12BZ91,37.37
E2 3MA12EA91,45.89
E2 3MA12FA91,45.89
E2 3MA12FZ91,37.37
E2 3MA14AZ91,39.3
E2 3MA14BA91,47.82
E2 3MA14BZ91,39.3
E2 3MA22BZ91,37.37
E2 3MA24BA91,47.82
E2 3MA24BZ91,39.3
E2 3PDRL10423,6.71
E2 3PDRL1AAAA,7.64
E2 3PDRL1AAAB,7.64
E2 3PDRL1AAAD,7.64
E2 3PDRL1AAAP,7.64
E2 3PDRL90423,7.76
E2 3PDRL9AAAA,8.69
E2 3PDRL9AAAB,8.69
E2 3PDRL9AAAC,8.69
E2 3PDRL9AAAD,8.69
E2 3PDRL9AAAD-T6,9.32
E2 3PDRL9AAAP,8.69
E2 3PDRL9AADD,8.69
E2 3PDRL9AAGX,8.69
E2 3PDRL9AAGZ,8.69
E2 3PDSL1AAAA,8.08
E2 3PDSL1AAAD,8.08
E2 3PDSL9AAAD,9.13
E2 3PEBZ4531,23.69
E2 3PEBZ4531-T6,24.28
E2 3PEBZ4731,24.28
E2 3PEPF4531,11.64
E2 3PEPF4531-T6,12.23
E2 3PEPF4731,12.23
E2 3PEPF4731-T6,12.82
E2 3PEPZ4511,8.72
E2 3PEPZ4531-T6,9.95
E2 3PEPZ4711,9.31
E2 3PEPZ4711-T6,9.9
E2 3PERF4531,12.02
E2 3PERF4534,12.2
E2 3PERF4731,12.61
E2 3PERZ4511,8.46
E2 3PERZ4531,9.74
E2 3PERZ4531-T6,10.33
E2 3PERZ4534,9.92
E2 3PERZ4534-T6,10.51
E2 3PERZ4731,10.33
E2 3PL1F3490,11.15
E2 3PL1R2290-T6,9.92
E2 3PL1R3290,9.33
E2 3PL1R3290-T6,9.92
E2 3PL1R4290-T6,9.92
E2 3PL2F2490,7.9
E2 3PL2F249L236,8.34
E2 3PL2F249L237,8.34
E2 3PL2F249L240,8.34
E2 3PL2F249L246,8.34
E2 3PL2F249L260,8.34
E2 3PL2F4490,7.9
E2 3PL2F449L2,8.34
E2 3PL2F5490,7.9
E2 3PL2F549L227,8.34
E2 3PL2F6490,7.9
E2 3PL2F649L245,8.34
E2 3PL2F649L246,8.34
E2 3PL2P2290,7.96
E2 3PL2P321L8,7.79
E2 3PL2P3290,7.96
E2 3PL2P329L248,8.4
E2 3PL2P421DE31,7.79
E2 3PL2P421L7,7.79
E2 3PL2P4290,7.96
E2 3PL2P5290,7.96
E2 3PL2P6290,7.96
E2 3PL2R0290,5.75
E2 3PL2R2210,5.47
E2 3PL2R2290,6.08
E2 3PL2R2290-T6,6.67
E2 3PL2R229L2,6.52
E2 3PL2R229L241,6.52
E2 3PL2R229L242,6.52
E2 3PL2R229L243,6.52
E2 3PL2R229L244,6.52
E2 3PL2R3210,5.47
E2 3PL2R3290,6.08
E2 3PL2R3290-T6,6.67
E2 3PL2R4210,5.47
E2 3PL2R421L2,5.91
E2 3PL2R4290,6.08
E2 3PL2R4290-T6,6.67
E2 3PL2R429L238,6.52
E2 3PL2R429L239,6.52
E2 3PL2R429L277,6.52
E2 3PL2R5210,5.47
E2 3PL2R5290,6.08
E2 3PL2R5290-T6,6.67
E2 3PL2R6210,5.47
E2 3PL2R6290,6.08
E2 3PL2R6290-T6,6.67
E2 3PL2R8210,5.47
E2 3PL2R8290,6.08
E2 3PL2S3290,6.97
E2 3PL2S329GB0,7.41
E2 3PL2S4290,6.97
E2 3PL2S5290,6.97
E2 3PL2S6290,6.97
E2 3PL2S629L249,7.41
E2 3PQFA1QAAA,39.27
E2 3PQFA1QAAL,39.27
E2 3PQFA1QABS,39.27
E2 3PQFA9QAAA,41.18
E2 3PQFA9QAAB,41.18
E2 3PQFA9QAAD,41.18
E2 3PQFA9QAAK,41.18
E2 3PQFA9QAAT,41.18
E2 3PQHA1QAAD,39.81
E2 3PQLA1QAAD,39.81
E2 3PQLA9QAAB,41.72
E2 3PQLA9QAAD,41.72
E2 3PTRS1AAAB,10.25
E2 3PTRS9AABF,11.72
E2 3PTRS9AAEJ,11.72
E2 3PU1F1490,10.77
E2 3PU1P4290,10.82
E2 3PU1R1290-T6,9.48
E2 3PU2F1410,6.76
E2 3PU2F1410-T6,7.37
E2 3PU2F1490,7.4
E2 3PU2F1490-T6,8.01
E2 3PU2F2410,6.76
E2 3PU2F4490,7.4
E2 3PU2F5490,7.4
E2 3PU2F6490,7.4
E2 3PU2P1290,7.45
E2 3PU2P3290,7.45
E2 3PU2P4290,7.45
E2 3PU2P8290,7.45
E2 3PU2R0290,5.26
E2 3PU2R1210,4.86
E2 3PU2R121L10,5.31
E2 3PU2R1290,5.5
E2 3PU2R1290-T6,6.11
E2 3PU2R129L1,5.95
E2 3PU2R129L172,5.95
E2 3PU2R129L246,5.95
E2 3PU2R2210,4.86
E2 3PU2R2290,5.5
E2 3PU2R229L2,5.95
E2 3PU2R229L245,5.95
E2 3PU2R3210,4.86
E2 3PU2R3290,5.5
E2 3PU2R3290-T6,6.11
E2 3PU2R329L1,5.95
E2 3PU2R4210,4.86
E2 3PU2R4290,5.5
E2 3PU2R4290-T6,6.11
E2 3PU2R429L2,5.95
E2 3PU2R429L413,5.95
E2 3PU2R429L7,5.95
E2 3PU2R5210,4.86
E2 3PU2R6210,4.86
E2 3PU2R6290,5.5
E2 3PU2R629L114,5.95
E2 3PU2R629L306,5.95
E2 3PU2R8210,4.86
E2 3PU2S1290,6.43
E2 3PU2S129L1,6.88
E2 3PU2S129L8,6.88
E2 3PU2S229L7,6.88
E2 3PU2S3290,6.43
E2 3PU2S5210,5.79
E2 3RJ451AAK,26.01
E2 3RJ451AN1,25.62
E2 3RJ451AN1.5,25.94
E2 3RJ451CAK,28.6
E2 3RJ451CN2.5,29.48
E2 3RJ459AAK,26.65
E2 3RJ459AN1,26.26
E2 3RJ459AN1.5,26.58
E2 3RJ459AN2.5,27.53
E2 3RJ459CAK,29.24
E2 3RJ459CN2.5,30.12
E2 3SC2ACA11AA,15.59
E2 3SC2ACA11AC,16.04
E2 3SC2ACA19AC,16.68
E2 3SC2ACA19BA,21.22
